N,runtime,cp_times
3233,82.719,920
3234,82.674,920
3235,67.227,920
3236,66.701,920
3237,82.818,920
3238,67.308,920
3239,82.813,920
3240,77.604,920
3241,70.658,920
3242,65.797,920
3243,82.898,920
3244,67.904,920
3245,67.013,920
3246,83.058,920
3247,67.531,920
3248,67.03,920
3249,83.085,920
3250,73.256,920
3251,83.161,920
3252,67.577,920
3253,67.066,920
3254,83.153,920
3255,67.103,920
3256,83.217,920
3257,83.188,920
3258,68.179,920
3259,66.077,920
3260,83.265,920
3261,69.291,920
3262,66.12,920
3263,83.247,920
3264,75.919,920
3265,66.677,920
3266,83.281,920
3267,83.313,920
3268,72.806,920
3269,66.656,920
3270,65.657,920
3271,83.334,920
3272,83.307,920
3273,68.757,920
3274,66.21,920
3275,83.385,920
3276,67.811,920
3277,66.77,920
3278,83.473,920
3279,71.179,920
3280,66.27,920
3281,83.545,920
3282,70.647,920
3283,67.371,920
3284,66.365,920
3285,83.555,920
3286,83.62,920
3287,83.599,920
3288,83.689,920
3289,67.497,920
3290,66.953,920
3291,83.745,920
3292,68.054,920
3293,66.027,920
3294,83.818,920
3295,79.216,920
3296,67.182,920
3297,83.803,920
3298,83.809,920
3299,67.655,920
3300,83.862,920
3301,69.25,920
3302,83.903,920
3303,67.165,920
3304,83.949,920
3305,83.936,920
3306,70.422,920
3307,66.655,920
3308,83.991,920
3309,84.03,920
3310,67.253,920
3311,84.092,920
3312,67.88,920
3313,66.83,920
3314,84.119,920
3315,67.334,920
3316,84.177,920
3317,77.45,920
3318,68.427,920
3319,84.229,920
3320,84.249,920
3321,69.56,920
3322,69.23,920
3323,66.948,920
3324,84.296,920
3325,75.629,920
3326,66.95,920
3327,84.349,920
3328,84.415,920
3329,67.552,920
3330,84.484,920
3331,78.606,920
3332,67.069,920
3333,84.509,920
3334,84.516,920
3335,79.195,920
3336,68.222,920
3337,84.558,920
3338,84.531,920
3339,67.762,920
3340,84.646,920
3341,82.286,920
3342,81.561,920
3343,67.269,920
3344,67.288,920
3345,84.735,920
3346,67.823,920
3347,84.808,920
3348,76.673,920
3349,67.838,920
3350,84.815,920
3351,84.831,920
3352,67.918,920
3353,67.383,920
3354,84.889,920
3355,71.808,920
3356,84.903,920
3357,84.967,920
3358,84.936,920
3359,73.018,920
3360,67.94,920
3361,84.985,920
3362,84.951,920
3363,84.937,920
3364,67.488,920
3365,85.038,920
3366,71.353,920
3367,67.594,920
3368,85.222,920
3369,85.239,920
3370,85.245,920
3371,69.288,920
3372,67.667,920
3373,85.367,920
3374,75.249,920
3375,67.783,920
3376,85.405,920
3377,71.08,920
3378,67.826,920
3379,85.461,920
3380,67.856,920
3381,67.851,920
3382,85.524,920
3383,67.873,920
3384,67.894,920
3385,85.547,920
3386,67.916,920
3387,67.935,920
3388,85.586,920
3389,70.138,920
3390,67.957,920
3391,85.674,920
3392,85.667,920
3393,82.469,920
3394,68.512,920
3395,85.701,920
3396,77.545,920
3397,85.696,920
3398,68.051,920
3399,85.751,920
3400,85.672,920
3401,75.565,920
3402,68.152,920
3403,85.867,920
3404,68.67,920
3405,68.179,920
3406,85.836,920
3407,68.183,920
3408,68.201,920
3409,85.857,920
3410,68.2,920
3411,68.227,920
3412,85.984,920
3413,68.247,920
3414,86.026,920
3415,68.784,920
3416,68.265,920
3417,86.025,920
3418,86.046,920
3419,70.522,920
3420,86.085,920
3421,68.363,920
3422,86.027,920
3423,81.441,920
3424,68.363,920
3425,86.116,920
3426,82.205,920
3427,67.92,920
3428,86.223,920
3429,69.5,920
3430,86.222,920
3431,67.957,920
3432,67.969,920
3433,86.28,920
3434,67.983,920
3435,86.348,920
3436,86.036,920
3437,81.579,920
3438,75.453,920
3439,68.045,920
3440,86.367,920
3441,69.097,920
3442,68.124,920
3443,86.489,920
3444,84.051,920
3445,68.163,920
3446,86.557,920
3447,68.215,920
3448,68.245,920
3449,86.663,920
3450,68.238,920
3451,86.622,920
3452,69.883,920
3453,86.655,920
3454,68.282,920
3455,67.96,920
3456,86.695,920
3457,68.307,920
3458,68.323,920
3459,86.765,920
3460,68.354,920
3461,86.905,920
3462,86.802,920
3463,68.391,920
3464,86.802,920
3465,69.006,920
3466,68.655,920
3467,68.959,920
3468,86.865,920
3469,69.067,920
3470,87.209,920
3471,87.043,920
3472,87.144,920
3473,69.153,920
3474,87.091,920
3475,85.465,920
3476,71.912,920
3477,87.158,920
3478,70.854,920
3479,69.231,920
3480,87.196,920
3481,69.225,920
3482,87.233,920
3483,69.26,920
3484,68.939,920
3485,87.134,920
3486,85.637,920
3487,69.267,920
3488,69.296,920
3489,87.266,920
3490,87.323,920
3491,69.349,920
3492,87.406,920
3493,69.343,920
3494,69.062,920
3495,87.416,920
3496,87.416,920
3497,87.444,920
3498,87.508,920
3499,69.43,920
3500,69.472,920
3501,87.493,920
3502,69.488,920
3503,87.606,920
3504,87.57,920
3505,71.716,920
3506,69.524,920
3507,69.577,920
3508,87.749,920
3509,69.553,920
3510,69.626,920
3511,87.618,920
3512,69.597,920
3513,87.67,920
3514,77.957,920
3515,69.591,920
3516,87.737,920
3517,87.681,920
3518,87.649,920
3519,69.641,920
3520,69.615,920
3521,69.659,920
3522,69.329,920
3523,87.665,920
3524,87.791,920
3525,87.754,920
3526,87.737,920
3527,69.671,920
3528,69.687,920
3529,87.775,920
3530,69.718,920
3531,87.827,920
3532,87.825,920
3533,87.815,920
3534,69.712,920
3535,69.738,920
3536,87.835,920
3537,69.718,920
3538,87.892,920
3539,69.775,920
3540,87.878,920
3541,69.836,920
3542,87.971,920
3543,74.982,920
3544,69.839,920
3545,88,920
3546,88.023,920
3547,70.419,920
3548,69.857,920
3549,88.02,920
3550,87.978,920
3551,88.052,920
3552,69.942,920
3553,69.934,920
3554,69.647,920
3555,69.69,920
3556,88.197,920
3557,70.016,920
3558,69.705,920
3559,88.238,920
3560,80.484,920
3561,71.729,920
3562,70.062,920
3563,88.227,920
3564,70.588,920
3565,88.277,920
3566,70.102,920
3567,88.344,920
3568,70.112,920
3569,88.38,920
3570,70.12,920
3571,69.811,920
3572,88.329,920
3573,70.146,920
3574,88.393,920
3575,70.157,920
3576,69.853,920
3577,88.415,920
3578,88.426,920
3579,79.302,920
3580,70.203,920
3581,88.47,920
3582,88.454,920
3583,88.447,920
3584,70.289,920
3585,88.608,920
3586,80.123,920
3587,70.354,920
3588,70.352,920
3589,88.631,920
3590,86.924,920
3591,70.364,920
3592,88.667,920
3593,88.636,920
3594,70.953,920
3595,70.379,920
3596,88.745,920
3597,88.689,920
3598,70.415,920
3599,70.436,920
3600,88.689,920
3601,70.436,920
3602,70.484,920
3603,70.49,920
3604,70.182,920
3605,88.854,920
3606,88.85,920
3607,88.875,920
3608,70.554,920
3609,70.206,920
3610,88.95,920
3611,88.969,920
3612,77.756,920
3613,70.655,920
3614,89.046,920
3615,88.987,920
3616,89.074,920
3617,70.731,920
3618,89.129,920
3619,89.114,920
3620,89.097,920
3621,70.742,920
3622,89.13,920
3623,73.604,920
3624,71.338,920
3625,70.79,920
3626,89.147,920
3627,89.087,920
3628,70.812,920
3629,89.239,920
3630,70.836,920
3631,70.505,920
3632,70.82,920
3633,70.825,920
3634,70.519,920
3635,70.888,920
3636,89.27,920
3637,89.296,920
3638,70.931,920
3639,89.412,920
3640,89.353,920
3641,89.388,920
3642,70.958,920
3643,70.634,920
3644,89.409,920
3645,89.477,920
3646,80.888,920
3647,70.992,920
3648,89.518,920
3649,89.49,920
3650,89.45,920
3651,71.091,920
3652,71.058,920
3653,70.752,920
3654,89.535,920
3655,71.634,920
3656,71.071,920
3657,70.77,920
3658,71.099,920
3659,89.557,920
3660,81.091,920
3661,71.699,920
3662,71.197,920
3663,89.716,920
3664,71.175,920
3665,89.741,920
3666,71.199,920
3667,70.863,920
3668,89.691,920
3669,71.203,920
3670,70.887,920
3671,70.892,920
3672,71.226,920
3673,89.731,920
3674,72.416,920
3675,89.832,920
3676,89.877,920
3677,74.735,920
3678,71.349,920
3679,71.345,920
3680,89.885,920
3681,73.662,920
3682,89.986,920
3683,71.414,920
3684,71.092,920
3685,90.026,920
3686,90.08,920
3687,90.165,920
3688,90.108,920
3689,71.548,920
3690,90.117,920
3691,90.134,920
3692,78.792,920
3693,71.567,920
3694,71.558,920
3695,90.147,920
3696,71.574,920
3697,90.193,920
3698,71.622,920
3699,71.25,920
3700,90.235,920
3701,75.048,920
3702,71.632,920
3703,71.282,920
3704,90.281,920
3705,90.397,920
3706,71.673,920
3707,71.331,920
3708,90.271,920
3709,90.244,920
3710,79.63,920
3711,71.726,920
3712,90.44,920
3713,90.455,920
3714,90.46,920
3715,71.833,920
3716,90.457,920
3717,71.83,920
3718,71.476,920
3719,71.861,920
3720,71.882,920
3721,71.571,920
3722,71.937,920
3723,71.944,920
3724,71.585,920
3725,90.654,920
3726,71.976,920
3727,90.662,920
3728,71.983,920
3729,71.996,920
3730,72.024,920
3731,71.663,920
3732,90.698,920
3733,74.312,920
3734,72.069,920
3735,72.107,920
3736,90.912,920
3737,90.873,920
3738,72.163,920
3739,72.142,920
3740,90.988,920
3741,77.462,920
3742,72.157,920
3743,90.875,920
3744,79.531,920
3745,72.182,920
3746,72.187,920
3747,91.038,920
3748,91,920
3749,72.23,920
3750,91.061,920
3751,72.31,920
3752,71.951,920
3753,91.07,920
3754,91.48,920
3755,91.412,920
3756,91.446,920
3757,72.602,920
3758,91.444,920
3759,76.675,920
3760,72.595,920
3761,91.454,920
3762,91.62,920
3763,91.552,920
3764,72.696,920
3765,91.645,920
3766,72.745,920
3767,72.442,920
3768,91.702,920
3769,72.79,920
3770,91.754,920
3771,72.846,920
3772,72.525,920
3773,91.888,920
3774,91.718,920
3775,90.147,920
3776,72.908,920
3777,72.901,920
3778,72.931,920
3779,91.647,920
3780,83.854,920
3781,72.943,920
3782,91.943,920
3783,73.034,920
3784,72.993,920
3785,92.087,920
3786,73.154,920
3787,92.102,920
3788,92.213,920
3789,92.244,920
3790,73.218,920
3791,73.207,920
3792,92.202,920
3793,73.265,920
3794,92.342,920
3795,92.353,920
3796,92.266,920
3797,73.293,920
3798,73.33,920
3799,92.332,920
3800,74.638,920
3801,92.372,920
3802,73.358,920
3803,72.999,920
3804,92.331,920
3805,90.603,920
3806,73.364,920
3807,73.064,920
3808,92.538,920
3809,92.534,920
3810,92.582,920
3811,92.457,920
3812,73.482,920
3813,92.638,920
3814,73.458,920
3815,73.129,920
3816,92.628,920
3817,73.553,920
3818,73.173,920
3819,92.665,920
3820,73.562,920
3821,92.726,920
3822,73.651,920
3823,92.847,920
3824,92.833,920
3825,92.926,920
3826,73.937,920
3827,73.874,920
3828,93.164,920
3829,73.972,920
3830,93.22,920
3831,93.254,920
3832,93.176,920
3833,74.036,920
3834,93.416,920
3835,74.055,920
3836,73.723,920
3837,93.358,920
3838,74.143,920
3839,93.405,920
3840,93.4,920
3841,74.156,920
3842,93.525,920
3843,93.574,920
3844,93.625,920
3845,74.33,920
3846,93.673,920
3847,74.381,920
3848,93.733,920
3849,74.436,920
3850,74.419,920
3851,93.773,920
3852,74.408,920
3853,93.861,920
3854,93.792,920
3855,74.465,920
3856,93.849,920
3857,93.895,920
3858,80.102,920
3859,74.651,920
3860,74.658,920
3861,94.002,920
3862,74.703,920
3863,94.151,920
3864,74.821,920
3865,94.248,920
3866,74.814,920
3867,74.865,920
3868,74.468,920
3869,74.469,920
3870,94.272,920
3871,74.897,920
3872,74.581,920
3873,94.322,920
3874,78.639,920
3875,94.559,920
3876,75.055,920
3877,94.463,920
3878,94.485,920
3879,75.06,920
3880,94.682,920
3881,75.163,920
3882,74.807,920
3883,75.132,920
3884,75.192,920
3885,94.685,920
3886,75.319,920
3887,94.852,920
3888,94.775,920
3889,75.342,920
3890,75.404,920
3891,95.075,920
3892,75.508,920
3893,95.141,920
3894,75.559,920
3895,75.222,920
3896,95.164,920
3897,75.617,920
3898,95.318,920
3899,75.659,920
3900,75.309,920
3901,75.735,920
3902,75.357,920
3903,95.474,920
3904,75.743,920
3905,75.706,920
3906,75.446,920
3907,75.795,920
3908,95.567,920
3909,95.459,920
3910,75.846,920
3911,95.656,920
3912,95.61,920
3913,95.568,920
3914,75.919,920
3915,95.496,920
3916,93.822,920
3917,75.962,920
3918,76.007,920
3919,76.008,920
3920,75.658,920
3921,95.844,920
3922,76.157,920
3923,75.797,920
3924,95.917,920
3925,76.198,920
3926,76.186,920
3927,75.796,920
3928,96,920
3929,96.059,920
3930,96.1,920
3931,76.258,920
3932,75.869,920
3933,96.076,920
3934,76.399,920
3935,75.898,920
3936,96.176,920
3937,96.116,920
3938,96.25,920
3939,96.139,920
3940,76.327,920
3941,76.374,920
3942,96.18,920
3943,76.432,920
3944,96.378,920
3945,76.41,920
3946,76.064,920
3947,96.421,920
3948,96.547,920
3949,96.383,920
3950,76.638,920
3951,76.687,920
3952,76.707,920
3953,76.363,920
3954,96.725,920
3955,78.579,920
3956,96.717,920
3957,76.848,920
3958,96.784,920
3959,96.731,920
3960,76.967,920
3961,76.973,920
3962,96.92,920
3963,80.091,920
3964,78.869,920
3965,77.037,920
3966,97.093,920
3967,77.166,920
3968,97.185,920
3969,97.277,920
3970,97.295,920
3971,77.468,920
3972,97.636,920
3973,97.679,920
3974,97.529,920
3975,77.584,920
3976,97.751,920
3977,76.981,920
3978,76.638,920
3979,77.023,920
3980,76.995,920
3981,76.647,920
3982,97.667,920
3983,77.084,920
3984,97.826,920
3985,77.188,920
3986,77.185,920
3987,97.952,920
3988,77.234,920
3989,98.035,920
3990,77.309,920
3991,98.107,920
3992,77.306,920
3993,77.347,920
3994,98.32,920
3995,83.702,920
3996,77.431,920
3997,98.416,920
3998,98.38,920
3999,95.592,920
4000,77.519,920
