N,runtime,cp_times
3235,9.076,0
3236,9.098,0
3237,9.117,0
3238,9.114,0
3239,9.035,0
3240,9.044,0
3241,9.048,0
3242,9.094,0
3243,9.089,0
3244,9.087,0
3245,9.091,0
3246,9.066,0
3247,9.098,0
3248,9.096,0
3249,9.045,0
3250,9.071,0
3251,9.072,0
3252,9.078,0
3253,9.032,0
3254,9.07,0
3255,9.11,0
3256,9.096,0
3257,9.005,0
3258,9.032,0
3259,9.11,0
3260,9.123,0
3261,9.112,0
3262,9.037,0
3263,9.045,0
3264,9.068,0
3265,9.039,0
3266,9.053,0
3267,9.085,0
3268,9.054,0
3269,9.078,0
3270,9.058,0
3271,9.087,0
3272,9.103,0
3273,9.059,0
3274,9.036,0
3275,9.041,0
3276,9.04,0
3277,9.044,0
3278,9.051,0
3279,9.104,0
3280,9.085,0
3281,9.094,0
3282,9.16,0
3283,9.076,0
3284,9.098,0
3285,9.071,0
3286,9.075,0
3287,9.144,0
3288,9.073,0
3289,9.105,0
3290,9.115,0
3291,9.043,0
3292,9.082,0
3293,9.07,0
3294,9.131,0
3295,9.038,0
3296,9.071,0
3297,9.049,0
3298,9.078,0
3299,9.172,0
3300,9.051,0
3301,9.096,0
3302,9.029,0
3303,9.071,0
3304,9.136,0
3305,9.064,0
3306,9.099,0
3307,9.051,0
3308,9.111,0
3309,9.039,0
3310,9.078,0
3311,9.091,0
3312,9.089,0
3313,9.108,0
3314,9.083,0
3315,9.053,0
3316,9.095,0
3317,9.112,0
3318,9.085,0
3319,9.088,0
3320,9.055,0
3321,9.045,0
3322,9.192,0
3323,9.086,0
3324,9.051,0
3325,9.066,0
3326,9.124,0
3327,9.032,0
3328,9.062,0
3329,9.043,0
3330,9.091,0
3331,9.126,0
3332,9.042,0
3333,9.125,0
3334,9.092,0
3335,9.065,0
3336,9.028,0
3337,9.099,0
3338,9.088,0
3339,9.074,0
3340,9.03,0
3341,9.083,0
3342,9.03,0
3343,9.113,0
3344,9.079,0
3345,9.067,0
3346,9.059,0
3347,9.099,0
3348,9.093,0
3349,9.016,0
3350,9.084,0
3351,9.076,0
3352,9.14,0
3353,9.135,0
3354,9.099,0
3355,9.091,0
3356,9.074,0
3357,9.063,0
3358,9.078,0
3359,9.062,0
3360,9.055,0
3361,9.118,0
3362,9.154,0
3363,9.128,0
3364,9.142,0
3365,9.083,0
3366,9.102,0
3367,9.144,0
3368,9.069,0
3369,9.043,0
3370,9.094,0
3371,9.046,0
3372,9.069,0
3373,9.058,0
3374,9.077,0
3375,9.064,0
3376,9.099,0
3377,9.089,0
3378,9.1,0
3379,9.012,0
3380,9.045,0
3381,9.069,0
3382,9.121,0
3383,9.074,0
3384,9.042,0
3385,9.072,0
3386,9.104,0
3387,9.069,0
3388,9.027,0
3389,9.021,0
3390,9.073,0
3391,9.045,0
3392,9.053,0
3393,9.06,0
3394,9.049,0
3395,9.042,0
3396,9.093,0
3397,9.044,0
3398,9.042,0
3399,9.114,0
3400,9.048,0
3401,9.08,0
3402,9.047,0
3403,9.128,0
3404,9.106,0
3405,9.058,0
3406,9.061,0
3407,9.046,0
3408,9.063,0
3409,9.084,0
3410,9.06,0
3411,9.075,0
3412,9.073,0
3413,9.074,0
3414,9.061,0
3415,9.073,0
3416,9.067,0
3417,9.121,0
3418,9.179,0
3419,9.084,0
3420,9.122,0
3421,9.079,0
3422,9.051,0
3423,9.099,0
3424,9.061,0
3425,9.116,0
3426,9.048,0
3427,9.051,0
3428,9.104,0
3429,9.067,0
3430,9.064,0
3431,9.058,0
3432,9.026,0
3433,9.009,0
3434,9.091,0
3435,9.041,0
3436,9.08,0
3437,9.071,0
3438,9.083,0
3439,9.103,0
3440,9.074,0
3441,9.013,0
3442,9.105,0
3443,9.152,0
3444,9.084,0
3445,9.034,0
3446,9.171,0
3447,9.13,0
3448,9.039,0
3449,9.032,0
3450,9.118,0
3451,9.082,0
3452,9.07,0
3453,9.07,0
3454,9.089,0
3455,9.098,0
3456,9.03,0
3457,9.141,0
3458,9.033,0
3459,9.078,0
3460,9.105,0
3461,9.046,0
3462,9.112,0
3463,9.12,0
3464,9.149,0
3465,9.074,0
3466,9.068,0
3467,9.087,0
3468,9.056,0
3469,9.081,0
3470,9.059,0
3471,9.075,0
3472,9.117,0
3473,9.058,0
3474,9,0
3475,9.091,0
3476,9.078,0
3477,9.094,0
3478,9.077,0
3479,9.061,0
3480,9.039,0
3481,8.977,0
3482,9.017,0
3483,9.043,0
3484,9.064,0
3485,9.086,0
3486,9.053,0
3487,9.051,0
3488,9.037,0
3489,9.088,0
3490,9.144,0
3491,9.127,0
3492,9.088,0
3493,9.051,0
3494,9.087,0
3495,9.079,0
3496,9.078,0
3497,9.085,0
3498,9.093,0
3499,9.062,0
3500,9.066,0
3501,9.13,0
3502,9.181,0
3503,9.115,0
3504,9.076,0
3505,9.16,0
3506,9.08,0
3507,9.077,0
3508,9.081,0
3509,9.125,0
3510,9.081,0
3511,9.07,0
3512,9.048,0
3513,9.116,0
3514,9.022,0
3515,9.097,0
3516,9.049,0
3517,9.092,0
3518,9.128,0
3519,9.114,0
3520,9.047,0
3521,9.043,0
3522,9.11,0
3523,9.053,0
3524,9.051,0
3525,9.056,0
3526,9.041,0
3527,9.054,0
3528,9.067,0
3529,9.04,0
3530,9.051,0
3531,9.071,0
3532,9.071,0
3533,9.067,0
3534,9.126,0
3535,9.097,0
3536,9.155,0
3537,9.112,0
3538,9.097,0
3539,9.079,0
3540,9.088,0
3541,9.102,0
3542,9.063,0
3543,9.076,0
3544,9.089,0
3545,9.078,0
3546,9.065,0
3547,9.088,0
3548,9.108,0
3549,9.059,0
3550,9.047,0
3551,9.089,0
3552,9.074,0
3553,9.111,0
3554,9.111,0
3555,9.061,0
3556,9.063,0
3557,9.036,0
3558,9.065,0
3559,9.084,0
3560,9.103,0
3561,9.147,0
3562,9.062,0
3563,9.031,0
3564,9.094,0
3565,9.057,0
3566,9.131,0
3567,9.033,0
3568,9.062,0
3569,9.133,0
3570,9.062,0
3571,9.028,0
3572,9.084,0
3573,9.055,0
3574,9.069,0
3575,9.035,0
3576,9.059,0
3577,9.095,0
3578,9.105,0
3579,9.129,0
3580,9.078,0
3581,9.084,0
3582,9.059,0
3583,9.068,0
3584,9.179,0
3585,9.067,0
3586,9.057,0
3587,9.069,0
3588,9.066,0
3589,9.046,0
3590,9.073,0
3591,9.101,0
3592,9.046,0
3593,9.065,0
3594,9.082,0
3595,9.063,0
3596,9.11,0
3597,9.089,0
3598,9.084,0
3599,9.072,0
3600,9.131,0
3601,9.075,0
3602,9.119,0
3603,9.068,0
3604,9.083,0
3605,9.055,0
3606,9.061,0
3607,9.114,0
3608,9.071,0
3609,9.078,0
3610,9.086,0
3611,9.066,0
3612,9.047,0
3613,9.021,0
3614,9.043,0
3615,9.091,0
3616,9.087,0
3617,9.089,0
3618,9.036,0
3619,9.079,0
3620,9.053,0
3621,9.072,0
3622,9.068,0
3623,9.09,0
3624,9.047,0
3625,9.07,0
3626,9.028,0
3627,9.148,0
3628,9.098,0
3629,9.019,0
3630,9.065,0
3631,9.139,0
3632,9.098,0
3633,9.019,0
3634,9.068,0
3635,9.066,0
3636,9.069,0
3637,9.098,0
3638,9.079,0
3639,9.093,0
3640,9.071,0
3641,9.071,0
3642,9.071,0
3643,9.075,0
3644,9.068,0
3645,9.092,0
3646,9.055,0
3647,9.083,0
3648,9.054,0
3649,9.047,0
3650,9.121,0
3651,9.025,0
3652,9.019,0
3653,9.039,0
3654,9.073,0
3655,9.067,0
3656,9.069,0
3657,9.097,0
3658,9.091,0
3659,9.116,0
3660,9.173,0
3661,9.055,0
3662,9.084,0
3663,9.056,0
3664,9.069,0
3665,9.082,0
3666,9.046,0
3667,9.091,0
3668,9.09,0
3669,9.108,0
3670,9.145,0
3671,9.023,0
3672,9.112,0
3673,9.067,0
3674,9.063,0
3675,9.076,0
3676,9.069,0
3677,9.089,0
3678,9.107,0
3679,9.12,0
3680,9.063,0
3681,9.099,0
3682,9.118,0
3683,9.022,0
3684,9.061,0
3685,9.028,0
3686,9.06,0
3687,9.073,0
3688,9.076,0
3689,9.071,0
3690,9.088,0
3691,9.07,0
3692,9.078,0
3693,9.12,0
3694,9.092,0
3695,9.083,0
3696,9.133,0
3697,9.081,0
3698,9.048,0
3699,9.076,0
3700,9.07,0
3701,9.089,0
3702,9.041,0
3703,9.069,0
3704,9.081,0
3705,9.01,0
3706,9.124,0
3707,9.11,0
3708,9.057,0
3709,9.086,0
3710,9.108,0
3711,9.076,0
3712,9.164,0
3713,9.026,0
3714,9.096,0
3715,9.044,0
3716,9.054,0
3717,9.051,0
3718,9.027,0
3719,9.086,0
3720,9.063,0
3721,9.088,0
3722,9.136,0
3723,9.101,0
3724,9.035,0
3725,9.048,0
3726,9.058,0
3727,9.069,0
3728,9.057,0
3729,9.082,0
3730,9.06,0
3731,9.044,0
3732,9.067,0
3733,9.089,0
3734,9.101,0
3735,9.073,0
3736,9.04,0
3737,9.122,0
3738,9.108,0
3739,9.064,0
3740,9.112,0
3741,9.072,0
3742,9.071,0
3743,9.06,0
3744,9.078,0
3745,9.088,0
3746,9.147,0
3747,9.05,0
3748,9.107,0
3749,9.162,0
3750,9.009,0
3751,9.101,0
3752,9.068,0
3753,9.078,0
3754,9.078,0
3755,9.108,0
3756,9.103,0
3757,9.104,0
3758,9.093,0
3759,9.067,0
3760,9.093,0
3761,9.077,0
3762,9.091,0
3763,9.106,0
3764,9.015,0
3765,9.097,0
3766,9.075,0
3767,9.059,0
3768,9.074,0
3769,9.049,0
3770,9.057,0
3771,9.048,0
3772,9.125,0
3773,9.088,0
3774,9.032,0
3775,9.098,0
3776,9.027,0
3777,9.061,0
3778,9.086,0
3779,9.079,0
3780,9.071,0
3781,9.06,0
3782,9.028,0
3783,9.106,0
3784,9.064,0
3785,9.062,0
3786,9.096,0
3787,9.044,0
3788,9.049,0
3789,9.022,0
3790,9.107,0
3791,9.066,0
3792,9.072,0
3793,9.084,0
3794,9.05,0
3795,9.137,0
3796,9.103,0
3797,9.028,0
3798,9.078,0
3799,9.115,0
3800,9.077,0
3801,9.001,0
3802,9.153,0
3803,9.033,0
3804,9.01,0
3805,9.084,0
3806,9.107,0
3807,9.083,0
3808,9.026,0
3809,9.084,0
3810,9.128,0
3811,9.064,0
3812,9.062,0
3813,9.057,0
3814,9.059,0
3815,9.075,0
3816,9.077,0
3817,9.028,0
3818,9.069,0
3819,9.101,0
3820,9.077,0
3821,9.082,0
3822,9.05,0
3823,9.127,0
3824,9.092,0
3825,9.046,0
3826,9.079,0
3827,9.18,0
3828,9.09,0
3829,9.062,0
3830,9.085,0
3831,9.043,0
3832,9.049,0
3833,9.087,0
3834,9.099,0
3835,9.084,0
3836,9.064,0
3837,9.02,0
3838,9.094,0
3839,9.094,0
3840,9.05,0
3841,9.074,0
3842,9.052,0
3843,9.107,0
3844,9.067,0
3845,9.085,0
3846,9.057,0
3847,9.076,0
3848,9.078,0
3849,9.108,0
3850,9.058,0
3851,9.051,0
3852,9.093,0
3853,9.076,0
3854,9.114,0
3855,9.09,0
3856,9.106,0
3857,9.057,0
3858,9.102,0
3859,9.046,0
3860,9.075,0
3861,9.065,0
3862,9.046,0
3863,9.156,0
3864,9.12,0
3865,9.027,0
3866,9.071,0
3867,9.158,0
3868,9.063,0
3869,9.187,0
3870,9.03,0
3871,9.056,0
3872,9.06,0
3873,9.125,0
3874,9.09,0
3875,9.06,0
3876,9.057,0
3877,9.117,0
3878,9.167,0
3879,9.071,0
3880,9.049,0
3881,9.056,0
3882,9.08,0
3883,9.042,0
3884,9.038,0
3885,9.071,0
3886,9.057,0
3887,9.073,0
3888,9.069,0
3889,9.086,0
3890,9.042,0
3891,9.038,0
3892,9.025,0
3893,9.077,0
3894,9.073,0
3895,9.091,0
3896,9.03,0
3897,9.127,0
3898,9.075,0
3899,9.101,0
3900,9.056,0
3901,9.09,0
3902,9.14,0
3903,9.094,0
3904,9.078,0
3905,9.093,0
3906,9.064,0
3907,9.132,0
3908,9.111,0
3909,9.089,0
3910,9.112,0
3911,9.074,0
3912,9.077,0
3913,9.07,0
3914,9.1,0
3915,9.032,0
3916,9.052,0
3917,9.07,0
3918,9.072,0
3919,9.088,0
3920,9.099,0
3921,9.078,0
3922,9.079,0
3923,9.118,0
3924,9.12,0
3925,9.112,0
3926,9.074,0
3927,9.105,0
3928,9.138,0
3929,9.041,0
3930,9.034,0
3931,9.048,0
3932,9.201,0
3933,9.1,0
3934,9.08,0
3935,9.09,0
3936,9.074,0
3937,9.055,0
3938,9.074,0
3939,9.161,0
3940,9.117,0
3941,9.05,0
3942,9.05,0
3943,9.092,0
3944,9.074,0
3945,9.087,0
3946,9.103,0
3947,9.082,0
3948,9.088,0
3949,9.085,0
3950,9.075,0
3951,9.071,0
3952,9.066,0
3953,9.066,0
3954,9.04,0
3955,9.064,0
3956,9.035,0
3957,9.033,0
3958,9.013,0
3959,9.094,0
3960,9.074,0
3961,9.088,0
3962,9.095,0
3963,9.094,0
3964,9.116,0
3965,9.061,0
3966,9.076,0
3967,9.029,0
3968,9.097,0
3969,9.038,0
3970,9.057,0
3971,9.131,0
3972,9.06,0
3973,9.122,0
3974,9.109,0
3975,9.092,0
3976,9.106,0
3977,9.021,0
3978,9.099,0
3979,9.011,0
3980,9.063,0
3981,9.034,0
3982,9.058,0
3983,9.074,0
3984,9.102,0
3985,9.064,0
3986,9.061,0
3987,9.047,0
3988,9.076,0
3989,9.096,0
3990,9.044,0
3991,9.083,0
3992,9.126,0
3993,9.127,0
3994,9.124,0
3995,9.026,0
3996,9.114,0
3997,9.067,0
3998,9.097,0
3999,9.072,0
4000,9.114,0
